Date,Weekday,Holiday,Month,Season,Temperature,Humidity,Windy,Outlook,Crowdedness,EmailCampaign,MaintenanceTask,ID,Play,PlayTimeHour,Review
2022-07-05,1,0,Jul,Summer,22.2,76.0,0,rainy,0.5,Don't Raincheck: 22.2°C and rainy skies offer a unique challenge. Why not take it on?,"['Pathway Maintenance', 'Driving Range Net Checking']",G,0,0.0,
2022-07-06,2,0,Jul,Summer,22.7,76.0,0,overcast,0.54,Cloudy with a Chance of Birdies: 22.7°C and overcast. Let's make this a golf day to remember.,['Sprinkler Checks'],A,0,0.0,
2022-07-06,2,0,Jul,Summer,22.7,76.0,0,overcast,0.54,Cloudy with a Chance of Birdies: 22.7°C and overcast. Let's make this a golf day to remember.,['Sprinkler Checks'],B,0,0.0,
2022-07-06,2,0,Jul,Summer,22.7,76.0,0,overcast,0.54,Cloudy with a Chance of Birdies: 22.7°C and overcast. Let's make this a golf day to remember.,['Sprinkler Checks'],C,0,0.0,
2022-07-06,2,0,Jul,Summer,22.7,76.0,0,overcast,0.54,Cloudy with a Chance of Birdies: 22.7°C and overcast. Let's make this a golf day to remember.,['Sprinkler Checks'],D,0,0.0,
2022-07-06,2,0,Jul,Summer,22.7,76.0,0,overcast,0.54,Cloudy with a Chance of Birdies: 22.7°C and overcast. Let's make this a golf day to remember.,['Sprinkler Checks'],E,0,0.0,
2022-07-06,2,0,Jul,Summer,22.7,76.0,0,overcast,0.54,Cloudy with a Chance of Birdies: 22.7°C and overcast. Let's make this a golf day to remember.,['Sprinkler Checks'],F,0,0.0,
2022-07-06,2,0,Jul,Summer,22.7,76.0,0,overcast,0.54,Cloudy with a Chance of Birdies: 22.7°C and overcast. Let's make this a golf day to remember.,['Sprinkler Checks'],G,0,0.0,
2022-07-07,3,0,Jul,Summer,24.3,84.0,1,sunny,0.48,Sunshine Alert: 24.3°C and sunny skies with a little wind. Time to work on that tan and your swing.,['Lawn Mowing'],A,0,0.0,
2022-07-07,3,0,Jul,Summer,24.3,84.0,1,sunny,0.48,Sunshine Alert: 24.3°C and sunny skies with a little wind. Time to work on that tan and your swing.,['Lawn Mowing'],B,0,0.0,
2022-07-07,3,0,Jul,Summer,24.3,84.0,1,sunny,0.48,Sunshine Alert: 24.3°C and sunny skies with a little wind. Time to work on that tan and your swing.,['Lawn Mowing'],C,0,0.0,
2022-07-07,3,0,Jul,Summer,24.3,84.0,1,sunny,0.48,Sunshine Alert: 24.3°C and sunny skies with a little wind. Time to work on that tan and your swing.,['Lawn Mowing'],D,0,0.0,
2022-07-07,3,0,Jul,Summer,24.3,84.0,1,sunny,0.48,Sunshine Alert: 24.3°C and sunny skies with a little wind. Time to work on that tan and your swing.,['Lawn Mowing'],E,1,3.1,"Today, the sun graced us with its radiant beams, casting a shimmering glow across the manicured fairways. A light wind was present, adding a layer of complexity to each swing. A quintessential golfing day, deeply satisfying and technically rewarding."
2022-07-07,3,0,Jul,Summer,24.3,84.0,1,sunny,0.48,Sunshine Alert: 24.3°C and sunny skies with a little wind. Time to work on that tan and your swing.,['Lawn Mowing'],F,0,0.0,
2022-07-07,3,0,Jul,Summer,24.3,84.0,1,sunny,0.48,Sunshine Alert: 24.3°C and sunny skies with a little wind. Time to work on that tan and your swing.,['Lawn Mowing'],G,1,3.4,An islander's dream day! Sunny with a bit of wind to ruffle my shirt. Navigating through the course felt like sailing through a sea of grass. Three and a half hours of pure bliss.
2022-07-08,4,0,Jul,Summer,27.0,83.0,0,rainy,0.49,Summer Showers: 27.0°C and rainy. Sounds like a tropical golf adventure!,"['Pesticide Application', 'Restroom Cleaning', 'Signage and Marker Maintenance']",A,0,0.0,
2022-07-08,4,0,Jul,Summer,27.0,83.0,0,rainy,0.49,Summer Showers: 27.0°C and rainy. Sounds like a tropical golf adventure!,"['Pesticide Application', 'Restroom Cleaning', 'Signage and Marker Maintenance']",B,0,0.0,
2022-07-08,4,0,Jul,Summer,27.0,83.0,0,rainy,0.49,Summer Showers: 27.0°C and rainy. Sounds like a tropical golf adventure!,"['Pesticide Application', 'Restroom Cleaning', 'Signage and Marker Maintenance']",C,0,0.0,
2022-07-08,4,0,Jul,Summer,27.0,83.0,0,rainy,0.49,Summer Showers: 27.0°C and rainy. Sounds like a tropical golf adventure!,"['Pesticide Application', 'Restroom Cleaning', 'Signage and Marker Maintenance']",D,0,0.0,
2022-07-08,4,0,Jul,Summer,27.0,83.0,0,rainy,0.49,Summer Showers: 27.0°C and rainy. Sounds like a tropical golf adventure!,"['Pesticide Application', 'Restroom Cleaning', 'Signage and Marker Maintenance']",E,0,0.0,
2022-07-08,4,0,Jul,Summer,27.0,83.0,0,rainy,0.49,Summer Showers: 27.0°C and rainy. Sounds like a tropical golf adventure!,"['Pesticide Application', 'Restroom Cleaning', 'Signage and Marker Maintenance']",F,0,0.0,
2022-07-08,4,0,Jul,Summer,27.0,83.0,0,rainy,0.49,Summer Showers: 27.0°C and rainy. Sounds like a tropical golf adventure!,"['Pesticide Application', 'Restroom Cleaning', 'Signage and Marker Maintenance']",G,1,3.1,"Rain didn't kill the vibe; it added to the mystique! I could almost hear tropical birds in the trees. The game was a smooth sail, even if I had to dodge a puddle or two."
2022-07-09,5,0,Jul,Summer,28.5,83.0,0,sunny,0.67,Heatwave Heroes: Sun's out at 28.5°C. Perfect for flaunting those golf shorts.,['Lawn Mowing'],A,0,0.0,
2022-07-09,5,0,Jul,Summer,28.5,83.0,0,sunny,0.67,Heatwave Heroes: Sun's out at 28.5°C. Perfect for flaunting those golf shorts.,['Lawn Mowing'],B,0,0.0,
2022-07-09,5,0,Jul,Summer,28.5,83.0,0,sunny,0.67,Heatwave Heroes: Sun's out at 28.5°C. Perfect for flaunting those golf shorts.,['Lawn Mowing'],C,0,0.0,
2022-07-09,5,0,Jul,Summer,28.5,83.0,0,sunny,0.67,Heatwave Heroes: Sun's out at 28.5°C. Perfect for flaunting those golf shorts.,['Lawn Mowing'],D,0,0.0,
2022-07-09,5,0,Jul,Summer,28.5,83.0,0,sunny,0.67,Heatwave Heroes: Sun's out at 28.5°C. Perfect for flaunting those golf shorts.,['Lawn Mowing'],E,0,0.0,
2022-07-09,5,0,Jul,Summer,28.5,83.0,0,sunny,0.67,Heatwave Heroes: Sun's out at 28.5°C. Perfect for flaunting those golf shorts.,['Lawn Mowing'],F,0,0.0,
2022-07-09,5,0,Jul,Summer,28.5,83.0,0,sunny,0.67,Heatwave Heroes: Sun's out at 28.5°C. Perfect for flaunting those golf shorts.,['Lawn Mowing'],G,1,3.7,"Hot and sunny, the type of day you wish could last forever. The sun beamed down on the greens, turning each hole into a little oasis of its own."
2022-07-10,6,0,Jul,Summer,29.5,74.0,0,sunny,0.75,Scorching Sunday: A sunny 29.5°C. Don't forget sunscreen as you conquer the course.,['Sand Trap Maintenance'],A,0,0.0,
2022-07-10,6,0,Jul,Summer,29.5,74.0,0,sunny,0.75,Scorching Sunday: A sunny 29.5°C. Don't forget sunscreen as you conquer the course.,['Sand Trap Maintenance'],B,0,0.0,
2022-07-10,6,0,Jul,Summer,29.5,74.0,0,sunny,0.75,Scorching Sunday: A sunny 29.5°C. Don't forget sunscreen as you conquer the course.,['Sand Trap Maintenance'],C,0,0.0,
2022-07-10,6,0,Jul,Summer,29.5,74.0,0,sunny,0.75,Scorching Sunday: A sunny 29.5°C. Don't forget sunscreen as you conquer the course.,['Sand Trap Maintenance'],D,0,0.0,
2022-07-10,6,0,Jul,Summer,29.5,74.0,0,sunny,0.75,Scorching Sunday: A sunny 29.5°C. Don't forget sunscreen as you conquer the course.,['Sand Trap Maintenance'],E,0,0.0,
2022-07-10,6,0,Jul,Summer,29.5,74.0,0,sunny,0.75,Scorching Sunday: A sunny 29.5°C. Don't forget sunscreen as you conquer the course.,['Sand Trap Maintenance'],F,0,0.0,
2022-07-10,6,0,Jul,Summer,29.5,74.0,0,sunny,0.75,Scorching Sunday: A sunny 29.5°C. Don't forget sunscreen as you conquer the course.,['Sand Trap Maintenance'],G,1,3.2,"Felt like I was golfing in a postcard. Sunny skies, minimal humidity, and greens as lush as they come. Nailed a couple of birdies and savored every minute."
2022-07-11,0,0,Jul,Summer,28.0,93.0,0,rainy,0.18,Rainy and Humid: 28.0°C with 93% humidity. A truly unique experience on the green.,['Lost and Found Clearance'],A,0,0.0,
2022-07-11,0,0,Jul,Summer,28.0,93.0,0,rainy,0.18,Rainy and Humid: 28.0°C with 93% humidity. A truly unique experience on the green.,['Lost and Found Clearance'],B,0,0.0,
2022-07-11,0,0,Jul,Summer,28.0,93.0,0,rainy,0.18,Rainy and Humid: 28.0°C with 93% humidity. A truly unique experience on the green.,['Lost and Found Clearance'],C,0,0.0,
2022-07-11,0,0,Jul,Summer,28.0,93.0,0,rainy,0.18,Rainy and Humid: 28.0°C with 93% humidity. A truly unique experience on the green.,['Lost and Found Clearance'],D,0,0.0,
2022-07-11,0,0,Jul,Summer,28.0,93.0,0,rainy,0.18,Rainy and Humid: 28.0°C with 93% humidity. A truly unique experience on the green.,['Lost and Found Clearance'],E,0,0.0,
2022-07-11,0,0,Jul,Summer,28.0,93.0,0,rainy,0.18,Rainy and Humid: 28.0°C with 93% humidity. A truly unique experience on the green.,['Lost and Found Clearance'],F,0,0.0,
2022-07-11,0,0,Jul,Summer,28.0,93.0,0,rainy,0.18,Rainy and Humid: 28.0°C with 93% humidity. A truly unique experience on the green.,['Lost and Found Clearance'],G,1,3.5,"It's like playing in a tropical rainforest, with rain that added a touch of high humidity. I felt invigorated; the course felt alive."
2022-07-12,1,0,Jul,Summer,27.1,66.0,0,rainy,0.58,Keep Calm and Golf On: Rain and 27.1°C—this day has your name written all over it.,['Pathway Maintenance'],A,0,0.0,
2022-07-12,1,0,Jul,Summer,27.1,66.0,0,rainy,0.58,Keep Calm and Golf On: Rain and 27.1°C—this day has your name written all over it.,['Pathway Maintenance'],B,1,3.2,"The sky wept, but my heart rejoiced. Each droplet was like a note in a love song, the course and I dancing to the rhythm of the rain."
2022-07-12,1,0,Jul,Summer,27.1,66.0,0,rainy,0.58,Keep Calm and Golf On: Rain and 27.1°C—this day has your name written all over it.,['Pathway Maintenance'],C,0,0.0,
2022-07-12,1,0,Jul,Summer,27.1,66.0,0,rainy,0.58,Keep Calm and Golf On: Rain and 27.1°C—this day has your name written all over it.,['Pathway Maintenance'],D,0,0.0,
2022-07-12,1,0,Jul,Summer,27.1,66.0,0,rainy,0.58,Keep Calm and Golf On: Rain and 27.1°C—this day has your name written all over it.,['Pathway Maintenance'],E,0,0.0,
2022-07-12,1,0,Jul,Summer,27.1,66.0,0,rainy,0.58,Keep Calm and Golf On: Rain and 27.1°C—this day has your name written all over it.,['Pathway Maintenance'],F,0,0.0,
2022-07-12,1,0,Jul,Summer,27.1,66.0,0,rainy,0.58,Keep Calm and Golf On: Rain and 27.1°C—this day has your name written all over it.,['Pathway Maintenance'],G,0,0.0,
2022-07-13,2,0,Jul,Summer,25.9,60.0,0,sunny,0.72,"Sunny Skies, High Scores: Beat the heat and the competition at a comfortable 25.9°C.",['Watering'],A,0,0.0,
2022-07-13,2,0,Jul,Summer,25.9,60.0,0,sunny,0.72,"Sunny Skies, High Scores: Beat the heat and the competition at a comfortable 25.9°C.",['Watering'],B,0,0.0,
2022-07-13,2,0,Jul,Summer,25.9,60.0,0,sunny,0.72,"Sunny Skies, High Scores: Beat the heat and the competition at a comfortable 25.9°C.",['Watering'],C,0,0.0,
2022-07-13,2,0,Jul,Summer,25.9,60.0,0,sunny,0.72,"Sunny Skies, High Scores: Beat the heat and the competition at a comfortable 25.9°C.",['Watering'],D,0,0.0,
2022-07-13,2,0,Jul,Summer,25.9,60.0,0,sunny,0.72,"Sunny Skies, High Scores: Beat the heat and the competition at a comfortable 25.9°C.",['Watering'],E,0,0.0,
2022-07-13,2,0,Jul,Summer,25.9,60.0,0,sunny,0.72,"Sunny Skies, High Scores: Beat the heat and the competition at a comfortable 25.9°C.",['Watering'],F,0,0.0,
2022-07-13,2,0,Jul,Summer,25.9,60.0,0,sunny,0.72,"Sunny Skies, High Scores: Beat the heat and the competition at a comfortable 25.9°C.",['Watering'],G,0,0.0,
2022-07-14,3,0,Jul,Summer,25.3,76.0,1,sunny,0.54,Sunny and Windy: 25.3°C makes for a great day to show off your wind-aided drives.,['Cleaning Amenities'],A,0,0.0,
2022-07-14,3,0,Jul,Summer,25.3,76.0,1,sunny,0.54,Sunny and Windy: 25.3°C makes for a great day to show off your wind-aided drives.,['Cleaning Amenities'],B,0,0.0,
2022-07-14,3,0,Jul,Summer,25.3,76.0,1,sunny,0.54,Sunny and Windy: 25.3°C makes for a great day to show off your wind-aided drives.,['Cleaning Amenities'],C,0,0.0,
2022-07-14,3,0,Jul,Summer,25.3,76.0,1,sunny,0.54,Sunny and Windy: 25.3°C makes for a great day to show off your wind-aided drives.,['Cleaning Amenities'],D,1,3.1,"Oh, what a tempest of sunlight and exuberance! The sun was a blazing furnace, fueling my soul for each heroic swing. The wind obeyed my every command, guiding the ball to victory!"
2022-07-14,3,0,Jul,Summer,25.3,76.0,1,sunny,0.54,Sunny and Windy: 25.3°C makes for a great day to show off your wind-aided drives.,['Cleaning Amenities'],E,1,3.5,"Ah, the sun was in full display, with the wind gently nudging the ball ever so slightly, keeping one ever-vigilant. The conditions were magnificent for fostering precision and strategic execution, making for an altogether gratifying round."
2022-07-14,3,0,Jul,Summer,25.3,76.0,1,sunny,0.54,Sunny and Windy: 25.3°C makes for a great day to show off your wind-aided drives.,['Cleaning Amenities'],F,0,0.0,
2022-07-14,3,0,Jul,Summer,25.3,76.0,1,sunny,0.54,Sunny and Windy: 25.3°C makes for a great day to show off your wind-aided drives.,['Cleaning Amenities'],G,1,3.2,"Sun's out, clubs out! A sunny day with just enough wind to make things interesting. The greens were as inviting as a hammock under a palm tree."
2022-07-15,4,0,Jul,Summer,24.5,72.0,0,sunny,0.78,Hot Streak: Another sunny day at 24.5°C. Is your game as hot as the weather?,"['Lawn Mowing', 'Restroom Cleaning']",A,0,0.0,
2022-07-15,4,0,Jul,Summer,24.5,72.0,0,sunny,0.78,Hot Streak: Another sunny day at 24.5°C. Is your game as hot as the weather?,"['Lawn Mowing', 'Restroom Cleaning']",B,0,0.0,
2022-07-15,4,0,Jul,Summer,24.5,72.0,0,sunny,0.78,Hot Streak: Another sunny day at 24.5°C. Is your game as hot as the weather?,"['Lawn Mowing', 'Restroom Cleaning']",C,0,0.0,
2022-07-15,4,0,Jul,Summer,24.5,72.0,0,sunny,0.78,Hot Streak: Another sunny day at 24.5°C. Is your game as hot as the weather?,"['Lawn Mowing', 'Restroom Cleaning']",D,0,0.0,
2022-07-15,4,0,Jul,Summer,24.5,72.0,0,sunny,0.78,Hot Streak: Another sunny day at 24.5°C. Is your game as hot as the weather?,"['Lawn Mowing', 'Restroom Cleaning']",E,1,3.2,"Under a benevolent sun, the course conditions were prime for an elevated level of play. The moderate humidity, coupled with optimal visibility, created an environment conducive to splendid golf. Truly a memorable outing."
2022-07-15,4,0,Jul,Summer,24.5,72.0,0,sunny,0.78,Hot Streak: Another sunny day at 24.5°C. Is your game as hot as the weather?,"['Lawn Mowing', 'Restroom Cleaning']",F,0,0.0,
2022-07-15,4,0,Jul,Summer,24.5,72.0,0,sunny,0.78,Hot Streak: Another sunny day at 24.5°C. Is your game as hot as the weather?,"['Lawn Mowing', 'Restroom Cleaning']",G,1,3.1,"Clear skies and a light-hearted sun. The greens welcomed me like an old friend, and man, did we catch up!"
2022-07-16,5,0,Jul,Summer,23.8,77.0,0,overcast,0.81,Overcast Comfort: 23.8°C and cloudy skies offer the perfect balance for your golf game.,"['Cleaning Amenities', 'Bunker Raking']",A,0,0.0,
2022-07-16,5,0,Jul,Summer,23.8,77.0,0,overcast,0.81,Overcast Comfort: 23.8°C and cloudy skies offer the perfect balance for your golf game.,"['Cleaning Amenities', 'Bunker Raking']",B,1,3.2,"A grey sky, laden with the promise of unshed tears, inspired my play. Every stroke felt like I was tracing poetic verses on the field, leaving an indelible imprint."
2022-07-16,5,0,Jul,Summer,23.8,77.0,0,overcast,0.81,Overcast Comfort: 23.8°C and cloudy skies offer the perfect balance for your golf game.,"['Cleaning Amenities', 'Bunker Raking']",C,0,0.0,
2022-07-16,5,0,Jul,Summer,23.8,77.0,0,overcast,0.81,Overcast Comfort: 23.8°C and cloudy skies offer the perfect balance for your golf game.,"['Cleaning Amenities', 'Bunker Raking']",D,0,0.0,
2022-07-16,5,0,Jul,Summer,23.8,77.0,0,overcast,0.81,Overcast Comfort: 23.8°C and cloudy skies offer the perfect balance for your golf game.,"['Cleaning Amenities', 'Bunker Raking']",E,0,0.0,
2022-07-16,5,0,Jul,Summer,23.8,77.0,0,overcast,0.81,Overcast Comfort: 23.8°C and cloudy skies offer the perfect balance for your golf game.,"['Cleaning Amenities', 'Bunker Raking']",F,0,0.0,
2022-07-16,5,0,Jul,Summer,23.8,77.0,0,overcast,0.81,Overcast Comfort: 23.8°C and cloudy skies offer the perfect balance for your golf game.,"['Cleaning Amenities', 'Bunker Raking']",G,0,0.0,
2022-07-17,6,0,Jul,Summer,23.2,95.0,0,rainy,0.36,"Rainy Days, Fun Plays: 23.2°C with high humidity. Come and enjoy a different kind of golf.",['Pesticide Application'],A,0,0.0,
2022-07-17,6,0,Jul,Summer,23.2,95.0,0,rainy,0.36,"Rainy Days, Fun Plays: 23.2°C with high humidity. Come and enjoy a different kind of golf.",['Pesticide Application'],B,0,0.0,
2022-07-17,6,0,Jul,Summer,23.2,95.0,0,rainy,0.36,"Rainy Days, Fun Plays: 23.2°C with high humidity. Come and enjoy a different kind of golf.",['Pesticide Application'],C,0,0.0,
2022-07-17,6,0,Jul,Summer,23.2,95.0,0,rainy,0.36,"Rainy Days, Fun Plays: 23.2°C with high humidity. Come and enjoy a different kind of golf.",['Pesticide Application'],D,0,0.0,
2022-07-17,6,0,Jul,Summer,23.2,95.0,0,rainy,0.36,"Rainy Days, Fun Plays: 23.2°C with high humidity. Come and enjoy a different kind of golf.",['Pesticide Application'],E,0,0.0,
2022-07-17,6,0,Jul,Summer,23.2,95.0,0,rainy,0.36,"Rainy Days, Fun Plays: 23.2°C with high humidity. Come and enjoy a different kind of golf.",['Pesticide Application'],F,0,0.0,
2022-07-17,6,0,Jul,Summer,23.2,95.0,0,rainy,0.36,"Rainy Days, Fun Plays: 23.2°C with high humidity. Come and enjoy a different kind of golf.",['Pesticide Application'],G,1,3.6,"Rain, humidity at 95%—it's like a steam room out there, but in the best way. Shots were a bit tougher, but who could complain in this lush setting?"
2022-07-18,0,1,Jul,Summer,23.3,85.0,0,rainy,0.5,Marine Day Special: Celebrate this Japanese holiday with golf under 23.3°C rainy skies.,['Pathway Maintenance'],A,0,0.0,
2022-07-18,0,1,Jul,Summer,23.3,85.0,0,rainy,0.5,Marine Day Special: Celebrate this Japanese holiday with golf under 23.3°C rainy skies.,['Pathway Maintenance'],B,0,0.0,
2022-07-18,0,1,Jul,Summer,23.3,85.0,0,rainy,0.5,Marine Day Special: Celebrate this Japanese holiday with golf under 23.3°C rainy skies.,['Pathway Maintenance'],C,0,0.0,
2022-07-18,0,1,Jul,Summer,23.3,85.0,0,rainy,0.5,Marine Day Special: Celebrate this Japanese holiday with golf under 23.3°C rainy skies.,['Pathway Maintenance'],D,0,0.0,
2022-07-18,0,1,Jul,Summer,23.3,85.0,0,rainy,0.5,Marine Day Special: Celebrate this Japanese holiday with golf under 23.3°C rainy skies.,['Pathway Maintenance'],E,0,0.0,
2022-07-18,0,1,Jul,Summer,23.3,85.0,0,rainy,0.5,Marine Day Special: Celebrate this Japanese holiday with golf under 23.3°C rainy skies.,['Pathway Maintenance'],F,0,0.0,
2022-07-18,0,1,Jul,Summer,23.3,85.0,0,rainy,0.5,Marine Day Special: Celebrate this Japanese holiday with golf under 23.3°C rainy skies.,['Pathway Maintenance'],G,0,0.0,
2022-07-19,1,0,Jul,Summer,23.8,81.0,1,sunny,0.52,Sunny and Windy: A Perfect Challenge at 23.8°C. Time to show what you're made of.,"['Watering', 'Wildlife Management']",A,0,0.0,
2022-07-19,1,0,Jul,Summer,23.8,81.0,1,sunny,0.52,Sunny and Windy: A Perfect Challenge at 23.8°C. Time to show what you're made of.,"['Watering', 'Wildlife Management']",B,0,0.0,
2022-07-19,1,0,Jul,Summer,23.8,81.0,1,sunny,0.52,Sunny and Windy: A Perfect Challenge at 23.8°C. Time to show what you're made of.,"['Watering', 'Wildlife Management']",C,0,0.0,
2022-07-19,1,0,Jul,Summer,23.8,81.0,1,sunny,0.52,Sunny and Windy: A Perfect Challenge at 23.8°C. Time to show what you're made of.,"['Watering', 'Wildlife Management']",D,0,0.0,
2022-07-19,1,0,Jul,Summer,23.8,81.0,1,sunny,0.52,Sunny and Windy: A Perfect Challenge at 23.8°C. Time to show what you're made of.,"['Watering', 'Wildlife Management']",E,0,0.0,
2022-07-19,1,0,Jul,Summer,23.8,81.0,1,sunny,0.52,Sunny and Windy: A Perfect Challenge at 23.8°C. Time to show what you're made of.,"['Watering', 'Wildlife Management']",F,0,0.0,
2022-07-19,1,0,Jul,Summer,23.8,81.0,1,sunny,0.52,Sunny and Windy: A Perfect Challenge at 23.8°C. Time to show what you're made of.,"['Watering', 'Wildlife Management']",G,0,0.0,
2022-07-20,2,0,Jul,Summer,23.4,79.0,0,rainy,0.43,Wet and Wild Wednesday: 23.4°C and rain make for an exciting game of golf.,['Sprinkler Checks'],A,0,0.0,
2022-07-20,2,0,Jul,Summer,23.4,79.0,0,rainy,0.43,Wet and Wild Wednesday: 23.4°C and rain make for an exciting game of golf.,['Sprinkler Checks'],B,0,0.0,
2022-07-20,2,0,Jul,Summer,23.4,79.0,0,rainy,0.43,Wet and Wild Wednesday: 23.4°C and rain make for an exciting game of golf.,['Sprinkler Checks'],C,0,0.0,
2022-07-20,2,0,Jul,Summer,23.4,79.0,0,rainy,0.43,Wet and Wild Wednesday: 23.4°C and rain make for an exciting game of golf.,['Sprinkler Checks'],D,0,0.0,
2022-07-20,2,0,Jul,Summer,23.4,79.0,0,rainy,0.43,Wet and Wild Wednesday: 23.4°C and rain make for an exciting game of golf.,['Sprinkler Checks'],E,0,0.0,
2022-07-20,2,0,Jul,Summer,23.4,79.0,0,rainy,0.43,Wet and Wild Wednesday: 23.4°C and rain make for an exciting game of golf.,['Sprinkler Checks'],F,0,0.0,
2022-07-20,2,0,Jul,Summer,23.4,79.0,0,rainy,0.43,Wet and Wild Wednesday: 23.4°C and rain make for an exciting game of golf.,['Sprinkler Checks'],G,0,0.0,
2022-07-21,3,0,Jul,Summer,24.3,75.0,0,overcast,0.48,Calm Before the Sun: 24.3°C and overcast skies. The weekend's sun awaits.,"['Range Ball Cleaning', 'First Aid Kit Replenishment']",A,0,0.0,
2022-07-21,3,0,Jul,Summer,24.3,75.0,0,overcast,0.48,Calm Before the Sun: 24.3°C and overcast skies. The weekend's sun awaits.,"['Range Ball Cleaning', 'First Aid Kit Replenishment']",B,0,0.0,
2022-07-21,3,0,Jul,Summer,24.3,75.0,0,overcast,0.48,Calm Before the Sun: 24.3°C and overcast skies. The weekend's sun awaits.,"['Range Ball Cleaning', 'First Aid Kit Replenishment']",C,0,0.0,
2022-07-21,3,0,Jul,Summer,24.3,75.0,0,overcast,0.48,Calm Before the Sun: 24.3°C and overcast skies. The weekend's sun awaits.,"['Range Ball Cleaning', 'First Aid Kit Replenishment']",D,0,0.0,
2022-07-21,3,0,Jul,Summer,24.3,75.0,0,overcast,0.48,Calm Before the Sun: 24.3°C and overcast skies. The weekend's sun awaits.,"['Range Ball Cleaning', 'First Aid Kit Replenishment']",E,0,0.0,
2022-07-21,3,0,Jul,Summer,24.3,75.0,0,overcast,0.48,Calm Before the Sun: 24.3°C and overcast skies. The weekend's sun awaits.,"['Range Ball Cleaning', 'First Aid Kit Replenishment']",F,0,0.0,
2022-07-21,3,0,Jul,Summer,24.3,75.0,0,overcast,0.48,Calm Before the Sun: 24.3°C and overcast skies. The weekend's sun awaits.,"['Range Ball Cleaning', 'First Aid Kit Replenishment']",G,0,0.0,
2022-07-22,4,0,Jul,Summer,24.8,75.0,0,sunny,0.66,Friday Sun-day: 24.8°C and sunny! What better way to kick off the weekend?,"['Lawn Mowing', 'Restroom Cleaning']",A,0,0.0,
2022-07-22,4,0,Jul,Summer,24.8,75.0,0,sunny,0.66,Friday Sun-day: 24.8°C and sunny! What better way to kick off the weekend?,"['Lawn Mowing', 'Restroom Cleaning']",B,0,0.0,
2022-07-22,4,0,Jul,Summer,24.8,75.0,0,sunny,0.66,Friday Sun-day: 24.8°C and sunny! What better way to kick off the weekend?,"['Lawn Mowing', 'Restroom Cleaning']",C,0,0.0,
2022-07-22,4,0,Jul,Summer,24.8,75.0,0,sunny,0.66,Friday Sun-day: 24.8°C and sunny! What better way to kick off the weekend?,"['Lawn Mowing', 'Restroom Cleaning']",D,0,0.0,
2022-07-22,4,0,Jul,Summer,24.8,75.0,0,sunny,0.66,Friday Sun-day: 24.8°C and sunny! What better way to kick off the weekend?,"['Lawn Mowing', 'Restroom Cleaning']",E,1,3.4,"Today’s sun was accompanied by a gentle breeze, lending the air a refreshing quality. The fairways were well-maintained and receptive, offering ample opportunity for a robust game. An impeccable day for the honorable sport of golf."
2022-07-22,4,0,Jul,Summer,24.8,75.0,0,sunny,0.66,Friday Sun-day: 24.8°C and sunny! What better way to kick off the weekend?,"['Lawn Mowing', 'Restroom Cleaning']",F,0,0.0,
2022-07-22,4,0,Jul,Summer,24.8,75.0,0,sunny,0.66,Friday Sun-day: 24.8°C and sunny! What better way to kick off the weekend?,"['Lawn Mowing', 'Restroom Cleaning']",G,1,3.3,Sunny with a side of fabulous! The greens were sun-kissed and the fairways as open as the ocean. A truly captivating day of golf.
2022-07-23,5,0,Jul,Summer,23.6,69.0,0,sunny,0.78,Weekend Sunshine: Sun and 23.6°C make for perfect tee time conditions.,"['Cleaning Amenities', 'Food and Beverage Cart Stocking']",A,1,3.1,"Wow, what a spectacular day to be on the course! The sun was shining, and the air was a perfect blend of warmth and excitement. I could feel my swings getting smoother with every hole. The crowd was at just the right level—neither too distracting nor too lonely. Truly, a day to remember!"
2022-07-23,5,0,Jul,Summer,23.6,69.0,0,sunny,0.78,Weekend Sunshine: Sun and 23.6°C make for perfect tee time conditions.,"['Cleaning Amenities', 'Food and Beverage Cart Stocking']",B,0,0.0,
2022-07-23,5,0,Jul,Summer,23.6,69.0,0,sunny,0.78,Weekend Sunshine: Sun and 23.6°C make for perfect tee time conditions.,"['Cleaning Amenities', 'Food and Beverage Cart Stocking']",C,0,0.0,
2022-07-23,5,0,Jul,Summer,23.6,69.0,0,sunny,0.78,Weekend Sunshine: Sun and 23.6°C make for perfect tee time conditions.,"['Cleaning Amenities', 'Food and Beverage Cart Stocking']",D,0,0.0,
2022-07-23,5,0,Jul,Summer,23.6,69.0,0,sunny,0.78,Weekend Sunshine: Sun and 23.6°C make for perfect tee time conditions.,"['Cleaning Amenities', 'Food and Beverage Cart Stocking']",E,0,0.0,
2022-07-23,5,0,Jul,Summer,23.6,69.0,0,sunny,0.78,Weekend Sunshine: Sun and 23.6°C make for perfect tee time conditions.,"['Cleaning Amenities', 'Food and Beverage Cart Stocking']",F,0,0.0,
2022-07-23,5,0,Jul,Summer,23.6,69.0,0,sunny,0.78,Weekend Sunshine: Sun and 23.6°C make for perfect tee time conditions.,"['Cleaning Amenities', 'Food and Beverage Cart Stocking']",G,0,0.0,
2022-07-24,6,0,Jul,Summer,21.7,77.0,0,overcast,0.66,Overcast and Easy: 21.7°C and cloudy skies. A relaxed day on the course awaits.,['Pesticide Application'],A,0,0.0,
